,TARGET,DAYS_BIRTH,DAYS_EMPLOYED,REGION_RATING_CLIENT_W_CITY,REGION_RATING_CLIENT,NAME_INCOME_TYPE_Working,DAYS_LAST_PHONE_CHANGE,CODE_GENDER_M,DAYS_ID_PUBLISH,REG_CITY_NOT_WORK_CITY,NAME_EDUCATION_TYPE_Secondary / secondary special,FLAG_EMP_PHONE,REG_CITY_NOT_LIVE_CITY,FLAG_DOCUMENT_3,OCCUPATION_TYPE_Laborers,DAYS_REGISTRATION,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,NAME_EDUCATION_TYPE_Higher education,CODE_GENDER_F,NAME_INCOME_TYPE_Pensioner,ORGANIZATION_TYPE_XNA,FLOORSMAX_AVG,FLOORSMAX_MEDI,FLOORSMAX_MODE,EMERGENCYSTATE_MODE_No,HOUSETYPE_MODE_block of flats,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,ELEVATORS_AVG,ELEVATORS_MEDI
378,0,-16462,-4690.0,2,2,0,-2327.0,0,-15,1,1,1,0,1,0,-3290.0,0.6801388218428291,0.6618868600420863,,0,1,0,0,,,,0,0,450000.0,0.035792,,
379,0,-19345,-2418.0,2,2,0,-3258.0,0,-2891,0,1,1,0,0,0,-13244.0,0.6577838002083306,0.7318727638257434,,0,1,0,0,0.1667,0.1667,0.1667,1,1,405000.0,0.035792,0.0,0.0
380,0,-21401,,2,2,0,-407.0,0,-4642,0,1,0,0,0,0,-3940.0,0.6363761710860439,0.7307512832888281,0.7417826290195083,0,1,1,1,,,,0,0,675000.0,0.035792,,
381,1,-8038,-609.0,2,2,1,-510.0,1,-727,1,1,1,1,1,0,-8038.0,0.0651096140026964,0.4822091852232648,,0,0,0,0,,,,0,0,247500.0,0.01885,,
382,0,-23903,,2,2,0,-861.0,0,-4332,0,1,0,0,1,0,-12295.0,0.7850520263728172,0.0966100367748805,,0,1,1,1,0.125,0.125,0.125,1,1,112500.0,0.00733,0.0,0.0
383,0,-20171,,2,2,0,-1488.0,0,-3555,0,1,0,0,0,0,-240.0,0.6690566947824041,0.6043820469316155,,0,1,1,1,0.1667,0.1667,0.1667,1,1,225000.0,0.009549,0.0,0.0
384,0,-18715,-6991.0,2,2,0,-1447.0,0,-2255,1,1,1,1,1,0,-8455.0,,0.7725711165964728,0.7187541314802711,0,1,0,0,,,,0,0,720000.0,0.00496,,
385,0,-23054,,2,2,0,0.0,0,-4748,0,1,0,0,0,0,-3975.0,0.6512602186973006,0.4279341883428694,,0,1,1,1,,,,0,0,346500.0,0.010147,,
386,0,-11693,-3158.0,2,2,1,-2700.0,0,-3310,0,1,1,0,1,0,-2746.0,0.6658549219640212,0.5977648680611596,,0,1,0,0,,,,0,0,454500.0,0.00823,,
387,0,-16832,-5544.0,2,2,1,-849.0,0,-379,0,0,1,0,1,1,-8718.0,0.4866531565147181,0.6118808031088434,,1,1,0,0,0.1667,0.1667,0.1667,1,1,675000.0,0.030755,0.0,0.0
388,0,-19501,-10988.0,2,2,0,-1649.0,0,-3013,1,1,1,0,1,1,-8368.0,0.3441550073724169,0.6527550633490753,,0,1,0,0,,,,0,0,369000.0,0.00702,,
389,1,-18767,-2046.0,2,2,1,-1144.0,1,-2317,0,1,1,0,1,0,-6555.0,,0.2665197753925157,,0,0,0,0,,,,0,0,904500.0,0.025164,,
390,0,-12191,-3298.0,2,2,1,-1754.0,1,-3948,1,0,1,0,1,0,-1371.0,0.6817058776720116,0.6364963607704553,,1,0,0,0,0.0,0.0,0.0,1,1,450000.0,0.0088659999999999,,
391,0,-13530,-3269.0,1,1,0,-2.0,1,-4360,0,0,1,0,0,0,-987.0,,0.6234734733706343,,1,0,0,0,0.2083,0.2083,0.2083,1,1,1350000.0,0.032561,0.16,0.16
392,0,-11523,-3443.0,2,2,1,-464.0,0,-4059,0,0,1,0,1,0,-37.0,0.7032033049040319,0.7238600003643091,0.1833792049947742,1,1,0,0,,,,0,0,693000.0,0.030755,,
393,0,-12360,-914.0,2,2,1,-860.0,1,-3968,1,1,1,0,0,0,-2092.0,0.1873887653772306,0.5487262610762287,0.2832919715709532,0,0,0,0,,,,0,0,450000.0,0.019101,,
394,0,-8922,-728.0,2,2,1,-638.0,0,-66,1,0,1,1,0,0,-8882.0,,0.6567787174204534,0.4095811867689769,1,1,0,0,0.3333,0.3333,0.3333,1,1,270000.0,0.0060079999999999,0.12,0.12
395,0,-20646,,3,3,0,-238.0,0,-3849,0,1,0,0,1,0,-12781.0,0.6626377922738201,0.5528111893494622,0.5759409452596392,0,1,1,1,,,,0,0,675000.0,0.020713,,
396,0,-15832,-459.0,1,1,0,-1031.0,1,-4726,0,1,1,0,0,0,-8346.0,0.2567055724393002,0.7346357733570478,,0,0,0,0,,,,0,0,225000.0,0.04622,,
397,0,-9842,-157.0,2,2,0,-404.0,0,-2291,0,0,1,0,0,0,-2291.0,0.633031641417419,0.3494573309449184,0.4398727158090937,1,1,0,0,,,,0,0,540000.0,0.014464,,
398,0,-15868,-2134.0,2,2,1,-1603.0,0,-4536,0,1,1,0,1,0,-7595.0,0.511891801533151,0.2620553359511834,0.6783479117560226,0,1,0,0,,,,0,0,238500.0,0.007114,,
399,0,-16395,-8001.0,3,3,0,-2463.0,1,-4574,0,1,1,0,0,1,-457.0,0.4650692149562261,0.4907584156938881,,0,0,0,0,0.1667,0.1667,0.1667,1,0,135000.0,0.018209,,
400,0,-14402,,2,2,0,-1347.0,0,-2403,0,1,0,0,0,0,-4217.0,0.7001838506835805,0.6491030488561069,,0,1,1,1,,,,0,0,238500.0,0.00496,,
401,0,-9825,-819.0,2,2,1,-1542.0,1,-2491,0,1,1,0,1,0,-3990.0,0.7675231046555077,0.3611072890083497,,0,0,0,0,0.3333,0.3333,0.3333,1,1,247500.0,0.008625,0.04,0.04
402,0,-15783,-5452.0,2,2,1,-2207.0,1,-3819,0,1,1,0,1,1,-8176.0,,0.603388176696659,0.6260795487239971,0,0,0,0,0.125,0.125,0.125,1,1,450000.0,0.016612,0.0,0.0
403,0,-17935,-474.0,2,2,1,0.0,0,-1453,1,1,1,1,1,1,-2053.0,,0.4259653165504175,,0,1,0,0,,,,0,0,225000.0,0.028663,,
404,0,-18287,,2,2,0,-6.0,0,-1454,0,1,0,0,1,0,-229.0,,0.2430409934483329,,0,1,1,1,0.0,0.0,0.0,1,1,900000.0,0.010006,0.0,0.0
405,0,-10485,-663.0,2,2,0,-64.0,1,-2007,0,0,1,0,0,0,-4.0,,0.4919826349257847,0.5210394755172599,1,0,0,0,0.0833,0.0833,0.0833,1,1,1350000.0,0.014464,0.0,0.0
406,0,-15601,-3880.0,2,2,0,0.0,0,-2242,0,0,1,0,1,0,-9642.0,0.6577838002083306,0.6198526719399989,,1,1,0,0,0.375,0.375,0.375,1,1,1345500.0,0.026392,0.16,0.16
407,0,-15150,-392.0,2,2,1,0.0,0,-6223,0,1,1,0,1,1,-70.0,,0.6274333167657095,,0,1,0,0,0.1667,0.1667,0.1667,1,1,697500.0,0.030755,0.0,0.0
408,1,-13923,-519.0,2,2,1,-2527.0,1,-4739,0,1,1,0,1,1,-10704.0,0.2431864804420123,0.3658072346409718,,0,0,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.0084739999999999,0.0,0.0
409,0,-16245,-2015.0,3,3,0,-1139.0,1,-4513,0,0,1,0,1,0,-3319.0,0.3740208032583212,0.5998137228666071,0.5172308312237572,1,0,0,0,,,,1,0,1354500.0,0.0105,,
410,0,-23045,-2652.0,1,1,0,-207.0,1,-4227,0,0,1,0,0,0,-1813.0,,0.7182921142141405,0.8444869815961974,1,0,0,0,1.0,1.0,1.0,1,1,900000.0,0.072508,0.08,0.08
411,0,-20165,-362.0,1,1,0,-565.0,0,-3577,0,0,1,0,0,0,-91.0,0.1766525794312139,0.7797660720509568,,1,1,0,0,0.3333,0.3333,0.3333,1,1,495000.0,0.032561,0.24,0.24
412,0,-18469,-304.0,2,2,1,-271.0,1,-1992,1,1,1,0,1,1,-9289.0,0.5280927512030451,0.3660203315419941,,0,0,0,0,0.3333,0.3333,0.3333,1,1,472500.0,0.008625,0.12,0.12
413,1,-13715,-151.0,2,2,1,-1364.0,1,-3754,1,1,1,0,1,0,-6193.0,0.0790596959945767,0.6160271197421764,0.3036934180827172,0,0,0,0,0.0417,0.0417,0.0417,1,1,225000.0,0.015221,0.0,0.0
414,0,-11935,-5348.0,2,2,1,0.0,0,-2814,1,1,1,0,1,1,-973.0,0.6446794549585961,0.5238795035201189,0.5410690598964915,0,1,0,0,,,,0,0,328500.0,0.031329,,
415,0,-9496,-189.0,2,2,1,0.0,1,-2153,1,1,1,0,0,1,-4182.0,0.4525335592581747,0.5735838084148978,0.0849019249776908,0,0,0,0,0.125,0.125,0.125,1,1,180000.0,0.018801,0.0,0.0
416,0,-10046,-1444.0,1,1,0,-1350.0,1,-1533,1,1,1,0,1,0,-4798.0,,0.6642416338253251,,0,0,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.04622,0.0,0.0
417,0,-17599,-9542.0,1,1,1,-1713.0,1,-1148,1,1,1,1,0,1,-426.0,0.7751552674785404,0.6550760686563266,,0,0,0,0,,,,0,0,540000.0,0.0116569999999999,,
418,0,-18579,-890.0,2,2,0,-526.0,0,-2125,1,1,1,0,1,0,-12020.0,0.6986675550534175,0.3067894273830089,,0,1,0,0,,,,0,0,445500.0,0.0228,,
419,1,-11353,-651.0,2,2,1,-443.0,1,-3962,0,1,1,0,1,0,-2513.0,0.5779691187553125,0.3359812288049393,,0,0,0,0,0.375,0.375,0.375,1,1,810000.0,0.026392,0.08,0.08
420,0,-23794,,2,2,0,-1419.0,0,-4250,0,1,0,0,0,0,-9471.0,0.6512602186973006,0.4487337237131814,,0,1,1,1,,,,0,0,148500.0,0.015221,,
421,0,-16476,,2,2,0,-572.0,1,-32,0,1,0,0,0,0,-4646.0,,0.3434120217612429,,0,0,1,1,,,,0,0,544500.0,0.016612,,
422,0,-15300,-435.0,1,1,0,-4.0,0,-4024,0,0,1,0,0,0,-586.0,0.6769925032909132,0.6450881109941825,0.5821548469446346,1,1,0,0,,,,0,0,315000.0,0.04622,,
423,0,-19833,-3953.0,3,3,1,-3177.0,1,-3383,0,1,1,0,1,1,-159.0,,0.4084320053410289,0.7108235939872044,0,0,0,0,,,,0,0,238500.0,0.010556,,
424,1,-9684,-2354.0,2,2,1,-730.0,1,-2344,1,1,1,0,1,0,-3801.0,,0.281799441342796,0.2033709699190415,0,0,0,0,,,,0,0,675000.0,0.00963,,
425,0,-12018,-644.0,2,2,1,-809.0,1,-560,1,1,1,0,1,0,-1199.0,,0.0826271298687096,0.1509559220654247,0,0,0,0,0.0833,0.0833,0.0833,1,1,225000.0,0.0038179999999999,0.0,0.0
426,0,-12662,-892.0,2,2,0,-554.0,0,-1849,0,0,1,0,1,0,-6586.0,0.3077366963789207,0.6258165762682069,0.6475614991167691,1,1,0,0,0.3054,0.3333,0.3333,1,1,634500.0,0.006629,0.08,0.08
427,0,-18651,-2593.0,2,2,1,-2814.0,0,-2207,0,0,1,0,1,0,-5769.0,0.3490552510751822,0.6921664110816699,,1,1,0,0,,,,0,0,1125000.0,0.035792,,
428,0,-13494,-2298.0,3,3,1,-395.0,0,-577,0,1,1,0,1,0,-1138.0,0.7826078370261895,0.5362656081663173,,0,1,0,0,,,,0,0,832500.0,0.006305,,
429,0,-18627,-2190.0,2,2,1,-1802.0,0,-2114,0,1,1,0,1,0,-1340.0,,0.5673951275416941,,0,1,0,0,,,,0,0,1125000.0,0.026392,,
430,0,-8956,-401.0,2,2,0,-823.0,1,-1629,0,1,1,0,0,0,-3606.0,0.7295666907060153,0.7192954712452143,0.3016356056348968,0,0,0,0,0.0692,0.0417,0.0,1,1,180000.0,0.009175,0.0,0.0
431,0,-16468,-1544.0,3,3,1,-1388.0,1,-21,0,1,1,0,1,0,-5023.0,0.2750003523983893,0.3613343470040338,,0,0,0,0,0.1667,0.1667,0.1667,1,1,405000.0,0.020713,0.0,0.0
432,0,-13229,-1210.0,2,2,1,-840.0,0,-4662,0,1,1,0,1,0,-7237.0,0.7862666146611379,0.5897158218040505,,0,1,0,0,0.3333,0.3333,0.3333,1,1,540000.0,0.010032,0.2,0.2
433,0,-18522,-4322.0,1,1,0,-1815.0,0,-1940,0,1,1,0,1,1,-1778.0,0.6347055309763198,0.6680592302129481,0.7257387361552291,0,1,0,0,0.3333,0.3333,0.3333,1,1,679500.0,0.032561,0.36,0.36
434,0,-13816,-1870.0,2,2,1,-2.0,1,-3537,0,0,1,0,1,1,-29.0,0.6347055309763198,0.5297775848707685,,1,0,0,0,,,,0,0,1125000.0,0.0072739999999999,,
435,0,-16121,-3159.0,2,2,0,-1039.0,0,-997,0,0,1,0,1,0,-3020.0,0.5971924268337128,0.7506146553881062,,1,1,0,0,0.1667,0.1667,0.1667,1,0,450000.0,0.022625,0.0,0.0
436,0,-22524,,2,2,0,-287.0,0,-5021,0,1,0,0,0,0,-8604.0,0.3296550543128238,0.6184398011621871,,0,1,1,1,,,,0,0,783000.0,0.009175,,
437,0,-18271,-206.0,2,2,0,-2878.0,0,-1823,0,1,1,0,1,0,-7168.0,0.266456808245056,0.5421769202693426,,0,1,0,0,0.0417,0.0417,0.0417,1,1,148500.0,0.0196889999999999,0.0,0.0
438,0,-17222,-3723.0,2,2,1,-2998.0,1,-760,1,1,1,0,1,0,-5550.0,0.656158373001177,0.6434793699778232,,0,0,0,0,,,,0,0,675000.0,0.022625,,
439,0,-14671,-1977.0,3,3,1,-613.0,1,-4376,1,1,1,0,1,0,-7984.0,,0.5451499236047679,,0,0,0,0,,,,0,0,243000.0,0.006305,,
440,0,-7747,-139.0,2,2,0,-263.0,1,-380,0,1,1,1,0,0,-2577.0,0.5867400085415683,0.266327452346679,,0,0,0,0,,,,0,0,450000.0,0.010032,,
441,0,-18268,-2569.0,1,1,0,-523.0,0,-1699,0,0,1,0,0,0,-4292.0,0.3441550073724169,0.7743680895683124,0.7461083442480991,1,1,0,0,0.4167,0.4167,0.375,1,1,1800000.0,0.032561,0.22,0.22
442,0,-21987,,2,2,0,-1723.0,0,-4704,0,1,0,0,1,0,-8482.0,0.6528965519806539,0.6945004681900009,,0,1,1,1,0.1667,0.1667,0.1667,1,1,238500.0,0.035792,0.0,0.0
443,0,-11519,-1563.0,2,2,1,-787.0,0,-4134,0,1,1,0,1,0,-4980.0,0.475849908720221,0.3918058596048165,0.4120630936127078,0,1,0,0,0.3333,0.3333,0.3333,1,1,454500.0,0.018634,0.08,0.08
444,0,-18344,-7364.0,2,2,0,-586.0,0,-1891,1,1,1,1,0,0,-3255.0,,0.62507889864914,0.7506077772742299,0,1,0,0,,,,0,0,675000.0,0.035792,,
445,0,-15187,,3,3,0,-1534.0,1,-4116,0,0,0,0,0,0,-1856.0,0.4614823912998385,0.5977122880781701,0.2965121132543053,1,0,1,1,0.3333,0.3333,0.3333,1,1,252000.0,0.018029,0.04,0.04
446,0,-17668,-900.0,2,2,0,-1059.0,0,-1200,0,1,1,0,1,1,-1890.0,0.6397075677637197,0.5874918332121367,,0,1,0,0,0.3333,0.3333,0.3333,1,1,922500.0,0.031329,0.08,0.08
447,0,-20792,,2,2,0,-1533.0,0,-4203,0,1,0,0,1,0,-4205.0,0.7981372313187245,0.6743953122775311,,0,1,1,1,,,,0,0,117000.0,0.028663,,
448,0,-22681,,2,2,0,-1339.0,0,-4046,0,1,0,0,0,0,-13564.0,,0.5803621056214874,,0,1,1,1,0.1667,0.1667,0.1667,1,1,202500.0,0.00733,0.0,0.0
449,0,-19031,,2,2,0,-1581.0,0,-2569,0,1,0,0,1,0,-7369.0,0.5334816299804352,0.2735541611244237,,0,1,1,1,0.125,0.125,0.125,1,1,540000.0,0.007114,0.0,0.0
450,0,-20143,-2572.0,3,3,1,-588.0,0,-2091,0,1,1,0,0,1,-614.0,,0.3260787531984177,0.5040490174117552,0,1,0,0,,,,0,0,270000.0,0.007305,,
451,0,-20523,,2,2,0,-207.0,0,-4043,0,1,0,0,0,0,-8472.0,0.1261005588362325,0.5439567567369228,0.7138665573007236,0,1,1,1,0.1667,0.1667,0.1667,1,1,225000.0,0.0084739999999999,0.0,0.0
452,0,-10933,-2309.0,2,2,1,-150.0,0,-1777,0,1,1,0,1,0,-4757.0,0.3859146722745145,0.5331862806077896,,0,1,0,0,0.1667,0.1667,0.1667,1,1,261000.0,0.018801,0.0,0.0
453,0,-18278,-1808.0,1,1,0,-2166.0,1,-1830,1,1,1,0,1,0,-3518.0,0.6279908192952864,0.4966507266311186,,0,0,0,0,0.3333,0.3333,0.3333,1,0,900000.0,0.04622,0.08,0.08
454,0,-10936,-3186.0,2,2,1,-516.0,1,-3568,0,1,1,0,1,0,-173.0,,0.682144661108665,,0,0,0,0,0.3029,0.3333,0.3333,1,1,225000.0,0.006207,0.036,0.04
455,0,-15191,-116.0,2,2,1,0.0,1,-4947,0,1,1,0,1,1,-1666.0,,0.4992747869288629,,0,0,0,0,0.1667,0.1667,0.1667,1,1,180000.0,0.005144,0.0,0.0
456,0,-13227,-668.0,3,3,0,-278.0,1,-4830,0,1,1,0,0,0,-7304.0,,0.4601020162546491,,0,0,0,0,,,,0,0,90000.0,0.0031219999999999,,
457,0,-9393,-992.0,2,2,0,-187.0,0,-2081,1,0,1,1,0,0,-4145.0,0.6690566947824041,0.6962098017006059,0.2393123570739357,1,1,0,0,,,,0,0,270000.0,0.026392,,
458,0,-14608,-4624.0,3,3,1,-1218.0,0,-6085,1,1,1,0,1,0,-514.0,0.5726825047161584,0.5277560830566873,,0,1,0,0,0.0417,0.0417,0.0417,1,0,675000.0,0.020246,,
459,0,-8857,-348.0,2,2,1,0.0,0,-1507,0,0,1,0,1,0,-3456.0,,0.2299657860760792,,1,1,0,0,0.1667,0.1667,0.1667,1,1,225000.0,0.028663,0.0,0.0
460,0,-18035,-3802.0,3,3,0,-268.0,0,-1594,1,1,1,0,1,0,-3669.0,,0.4451986134988326,,0,1,0,0,,,,0,0,688500.0,0.010556,,
461,0,-12349,-589.0,2,2,1,-218.0,0,-4270,1,0,1,1,0,0,-4182.0,0.4170996682522097,0.6574734264340084,0.3607259964111952,1,1,0,0,,,,0,0,904500.0,0.030755,,
462,0,-18437,-117.0,2,2,1,-226.0,1,-1979,1,1,1,0,1,1,-6339.0,,0.2906085390815557,,0,0,0,0,,,,0,0,229500.0,0.008625,,
463,0,-15363,-5359.0,2,2,1,-2787.0,1,-4121,0,1,1,0,0,1,-2917.0,,0.7957270944903794,0.625822912078259,0,0,0,0,0.125,0.125,0.125,1,1,382500.0,0.028663,0.0,0.0
464,0,-13986,-4363.0,2,2,0,-377.0,0,-3512,0,1,1,0,1,1,-425.0,0.3723336657058204,0.5434522199971914,0.4983343678344985,0,1,0,0,0.1667,0.1667,0.1667,1,0,256500.0,0.028663,0.0,0.0
465,0,-20488,-1352.0,2,2,1,-2246.0,1,-3885,1,1,1,0,1,1,-10561.0,,0.5413680384938626,0.6183751964551213,0,0,0,0,,,,0,0,225000.0,0.0066709999999999,,
466,0,-14357,-1683.0,2,2,0,-1964.0,0,-4375,0,1,1,0,1,0,-7323.0,0.6817058776720116,0.7234926821589504,0.4059074841971924,0,1,0,0,,,,0,0,679500.0,0.019101,,
467,0,-11418,-3351.0,2,3,1,-2295.0,0,-2717,0,0,1,0,1,0,-5597.0,0.3962195720630885,0.4573980391520343,0.1758386589687191,1,1,0,0,0.375,0.375,0.375,1,1,936000.0,0.020713,0.2,0.2
468,0,-16060,-3031.0,2,2,1,-2254.0,1,-3076,1,1,1,0,1,0,-3116.0,0.0932250953774744,0.4131107931387085,0.456316903365057,0,0,0,0,,,,0,0,450000.0,0.030755,,
469,0,-14678,-3353.0,2,2,0,-1831.0,1,-5501,0,1,1,0,1,0,-2155.0,0.7738956942145427,0.7292988671189998,0.6505233739734068,0,0,0,0,0.125,0.125,0.125,1,1,225000.0,0.02461,0.0,0.0
470,1,-9289,-1003.0,3,3,0,-683.0,0,-1952,0,1,1,0,1,0,-823.0,0.3962195720630885,0.3065058156503732,0.0406839020712861,0,1,0,0,,,,0,0,292500.0,0.018029,,
471,1,-10616,-1065.0,3,3,1,-697.0,0,-2700,1,1,1,0,0,0,-3964.0,0.1446481462546413,0.0845500559682115,,0,1,0,0,,,,0,0,900000.0,0.018209,,
472,0,-16388,-8923.0,2,2,1,0.0,0,-4192,0,1,1,1,1,0,-7741.0,0.3910549766342248,0.7281706194426241,0.5264149728213963,0,1,0,0,0.1667,0.1667,0.1667,1,1,130500.0,0.011703,0.0,0.0
473,0,-20173,,2,2,0,-1227.0,0,-3717,0,1,0,0,0,0,-9054.0,0.2837118826350007,0.5880428716604243,,0,1,1,1,,,,0,0,225000.0,0.016612,,
474,0,-13583,-117.0,3,3,0,-82.0,0,-2727,1,1,1,1,0,0,-2717.0,0.2151824041847538,0.0345763370775344,0.3897308624871039,0,1,0,0,0.1667,0.1667,0.1667,1,1,252000.0,0.018209,0.0,0.0
475,0,-19058,-10089.0,2,2,1,-1516.0,0,-1153,1,1,1,0,1,0,-1320.0,0.5567274263630174,0.6827512508922978,,0,1,0,0,0.1667,0.1667,0.1667,1,1,1012500.0,0.035792,0.0,0.0
476,0,-23539,,2,2,0,-2368.0,1,-4677,0,1,0,0,1,0,-6397.0,0.5513812618027899,0.1621921059592286,,0,0,1,1,0.0,0.0,0.0,1,1,454500.0,0.031329,,
477,1,-10037,-148.0,2,2,1,-1401.0,1,-2714,1,1,1,0,1,0,-781.0,0.2735646775174348,0.2206047627669316,,0,0,0,0,0.0417,0.0417,0.0417,1,1,450000.0,0.026392,0.0,0.0
478,0,-16540,-3845.0,1,1,0,0.0,0,-55,0,1,1,0,1,0,-1484.0,,0.1937330395635624,,0,1,0,0,0.1667,0.1667,0.1667,1,1,450000.0,0.032561,,
479,0,-13768,-2722.0,2,2,0,-1791.0,0,-4257,0,0,1,0,1,1,-6902.0,0.5136937663039473,0.6399398491481402,0.507367809183413,1,1,0,0,,,,0,0,508500.0,0.035792,,
480,0,-11980,-486.0,2,2,0,-441.0,0,-4334,0,0,1,0,0,0,-2360.0,0.7751552674785404,0.6238686713083913,,1,1,0,0,0.5833,0.5833,0.5833,1,1,1125000.0,0.028663,,
481,0,-12293,-304.0,2,2,1,-438.0,0,-4476,1,1,1,1,1,0,-81.0,0.5298898341969072,0.5158451064098964,,0,1,0,0,0.0417,0.0417,0.0417,1,1,337500.0,0.028663,,
482,0,-22735,,3,3,0,-1086.0,0,-4711,0,1,0,0,1,0,-1583.0,,0.7421584798141769,,0,1,1,1,0.3333,0.3333,0.3333,1,1,45000.0,0.0105,,
483,0,-10825,-1802.0,2,2,0,-1266.0,0,-2238,0,0,1,0,1,0,-4757.0,0.6313545365850379,0.3488361733767661,0.610856705453554,0,1,0,0,0.3333,0.3333,0.3333,1,1,1183500.0,0.018801,0.12,0.12
484,0,-19499,-1299.0,2,2,1,-211.0,1,-3057,0,1,1,0,0,1,-7244.0,0.0988592803548219,0.197611644362726,,0,0,0,0,,,,0,0,270000.0,0.030755,,
485,0,-20589,-13994.0,2,2,0,-2675.0,0,-4106,0,0,1,0,1,0,-5893.0,,0.503265573770721,,1,1,0,0,0.3333,0.3333,0.3333,1,1,2182500.0,0.01885,0.16,0.16
486,0,-21157,,3,3,0,-961.0,0,-4279,0,0,0,0,1,0,-8746.0,0.2525986978339766,0.5744607287321212,,1,1,1,1,0.125,0.125,0.125,1,1,225000.0,0.006305,0.0,0.0
487,0,-12232,-4332.0,1,1,0,-1530.0,1,-263,0,0,1,0,0,0,-4130.0,0.3791004853998145,0.0316710199379322,0.5767826951331354,1,0,0,0,0.0417,0.0417,0.0417,1,1,675000.0,0.04622,0.0,0.0
488,0,-15227,-1615.0,3,3,1,-298.0,0,-3705,0,1,1,0,1,0,-5921.0,0.5298898341969072,0.4604768526623809,0.4397616448761902,0,1,0,0,,,,0,0,1053000.0,0.006305,,
489,0,-16304,-811.0,1,1,0,-2275.0,1,-4955,0,1,1,0,0,0,-8807.0,0.4866531565147181,0.51437585566115,,0,0,0,0,0.1667,0.1667,0.1667,1,1,675000.0,0.04622,0.0,0.0
490,0,-20934,,2,2,0,-168.0,0,-4010,0,1,0,0,0,0,-1377.0,,0.6573158210441619,,0,1,1,1,,,,0,0,463500.0,0.031329,,
491,0,-18125,-3443.0,2,3,1,-189.0,0,-1680,0,1,1,0,1,0,-5118.0,0.7738956942145427,0.7261271450380146,0.5003276714926178,0,1,0,0,,,,0,1,778500.0,0.018029,,
492,1,-8063,-261.0,2,2,1,-390.0,1,-735,0,1,1,0,0,0,-738.0,0.2176285202779586,0.2916600497102669,0.1293264003461732,0,0,0,0,0.0833,0.0833,0.0833,1,1,180000.0,0.028663,0.0,0.0
493,0,-13162,-215.0,2,2,0,-19.0,0,-4794,0,1,1,0,1,1,-7286.0,0.6212263380626669,0.5695462383736847,,0,1,0,0,0.3333,0.3333,0.3333,1,1,1395000.0,0.028663,0.16,0.16
494,0,-9970,-1912.0,3,3,1,0.0,1,-2464,0,1,1,0,1,0,-456.0,0.6092756673894402,0.1326310788663782,0.1495114729661786,0,0,0,0,,,,0,0,904500.0,0.002042,,
495,0,-19110,,2,2,0,0.0,0,-2663,0,0,0,0,1,0,-9012.0,0.7136313997323308,0.4689462025520905,,0,1,1,1,,,,0,0,238500.0,0.031329,,
496,0,-13482,-1684.0,2,2,1,-1478.0,0,-2226,0,1,1,0,1,0,-2152.0,0.4014074137749511,0.5682483704960352,0.4327290476849817,0,1,0,0,,,,0,0,688500.0,0.015221,,
497,0,-18280,-241.0,2,2,0,-1417.0,1,-1817,0,0,1,0,0,0,-12213.0,0.8128226070575616,0.7174550590987756,,1,0,0,0,0.3333,0.3333,0.3333,1,1,1125000.0,0.026392,0.16,0.16
498,0,-22443,,2,2,0,-523.0,1,-4272,0,0,0,0,0,0,-1824.0,0.7850520263728172,0.5337033119344637,0.8537526858685199,1,0,1,1,0.1667,0.1667,0.1667,1,1,225000.0,0.00823,0.0,0.0
499,0,-12803,-342.0,1,1,0,-1220.0,0,-3485,0,1,1,0,0,0,-6902.0,,0.7641888557043178,,0,1,0,0,,,,0,0,225000.0,0.032561,,
500,0,-23169,,2,2,0,-2059.0,0,-4229,0,0,0,0,0,0,-17298.0,0.6512602186973006,0.6367695283622192,,0,1,1,1,0.0417,0.0417,0.0417,1,1,463500.0,0.02461,0.0,0.0
501,0,-11178,-4575.0,2,2,0,-679.0,1,-1853,0,0,1,0,1,1,-1505.0,0.6195277080511546,0.5259844751817914,,0,0,0,0,0.5417,0.5417,0.5417,1,1,252000.0,0.0228,0.08,0.08
502,0,-15953,-195.0,2,2,1,-1783.0,1,-4043,0,1,1,0,1,0,-3851.0,0.4956658291397297,0.7017173633012017,,0,0,0,0,,,,0,0,270000.0,0.035792,,
503,0,-19008,-1689.0,2,2,1,-2523.0,0,-2549,0,1,1,0,1,1,-6713.0,0.5867400085415683,0.6362180439855459,,0,1,0,0,,,,1,0,441000.0,0.00733,,
504,0,-19484,-3899.0,1,1,0,-542.0,0,-2939,0,0,1,0,1,0,-919.0,0.6738300778602003,0.6953905500360134,0.5427060571940289,1,1,0,0,0.3333,0.3333,0.3333,1,1,675000.0,0.072508,0.22,0.16
505,0,-22838,,2,2,0,-1322.0,1,-4559,0,1,0,0,1,0,-8499.0,0.6092756673894402,0.6735063494344923,,0,0,1,1,,,,0,0,1350000.0,0.025164,,
506,0,-16465,-4406.0,2,2,0,-718.0,1,-17,1,1,1,0,1,0,-2271.0,0.7662336700704004,0.4604877181545585,,0,0,0,0,,,,0,0,225000.0,0.0060079999999999,,
